Tikra,Prognozuota
49.741604,50.057053
50.547733,50.227276
51.741962,51.19864
51.397682,50.97365
38.65312,39.444427
42.291782,40.092365
49.1821,48.78324
39.652206,38.222923
49.54487,49.791546
41.607788,41.227962
40.546413,40.467064
51.025692,50.455593
51.37374,50.537197
49.433533,50.21491
39.348248,39.72846
49.944717,49.96864
50.195404,50.111664
39.0698,39.497337
40.165237,40.19128
39.600098,39.918007
50.89807,50.133686
39.822582,39.98862
50.047035,49.422695
49.509003,49.38942
41.570263,41.260418
39.962677,39.808422
39.913902,40.32439
39.72193,39.692696
39.848072,39.661793
50.094105,50.08424
41.121788,40.20772
38.128197,38.16824
50.87491,50.508404
49.637577,49.506138
50.050007,50.20699
51.573025,50.81901
39.08914,39.807796
41.8039,40.65774
39.231815,39.739117
50.47957,49.94013
50.576763,50.031643
50.21633,50.67777
38.48613,39.370647
39.387516,39.82043
50.233337,49.912537
50.13324,50.708294
49.98493,50.25183
41.04259,40.589886
40.005856,39.57982
49.751423,49.614857
49.204235,49.78876
50.38917,50.334263
48.962643,49.516922
50.48144,50.64934
49.674202,50.05122
39.113117,39.755207
49.52169,49.81574
49.66572,49.17382
50.399647,50.498066
50.308422,49.975582
49.19433,49.237923
40.730755,40.212902
48.911667,49.201725
48.45505,48.894466
49.113422,49.449173
50.36673,49.6739
62.207745,60.601933
50.287712,50.402218
40.863617,40.055367
41.99742,39.768166
48.912758,49.05759
49.754562,50.25211
49.026337,49.056385
41.601135,40.50884
39.689846,40.53619
50.521255,49.605602
49.495228,49.60513
51.088715,51.0273
41.75534,39.846066
49.72319,49.379253
50.146473,50.09538
49.72417,49.943504
39.793755,39.705383
50.140575,50.112873
40.95585,40.56857
49.30324,49.60204
50.359535,50.45487
42.201992,41.634186
41.364136,40.262474
40.032063,40.294067
41.82883,41.833252
48.585976,49.279102
50.864468,50.978565
50.33039,49.834103
39.036514,40.31444
40.356037,40.734745
50.43224,50.378384
38.77877,39.36385
49.367958,49.568768
50.391563,50.488323
49.1107,49.177044
39.25217,39.970165
49.838314,50.23687
39.639313,40.049007
49.36031,49.96952
49.672325,49.899677
51.324547,50.834835
39.68371,40.075565
49.10518,49.674072
49.37931,49.23968
49.55824,49.600803
48.93486,49.199024
49.60262,49.589745
40.58733,39.78236
49.0691,49.820534
50.595726,50.389904
49.74709,49.78169
40.35968,41.305927
40.395496,40.350075
50.07427,49.86469
38.684406,35.414345
49.199432,49.68728
40.11225,40.19662
39.83382,40.341934
49.098343,49.563744
38.574226,39.27366
49.66892,49.548725
42.32,40.775837
39.813835,39.867123
50.460926,49.85964
40.272,40.30301
49.713326,49.87626
49.06972,49.676815
49.914665,50.140217
41.982395,40.95258
42.933987,40.872612
40.58293,40.061024
49.41678,49.775475
40.19475,40.139404
50.188744,50.61385
39.785454,39.526596
49.989536,50.059277
49.570942,49.212048
49.616894,49.664707
49.883392,49.77814
40.256283,39.975018
48.846733,49.200706
49.568142,49.554665
40.022087,39.719463
40.364887,40.394997
51.070545,51.3708
39.93804,40.5364
50.20457,50.5305
41.726856,41.073452
50.540737,51.54856
40.34835,40.113598
49.210392,49.187183
49.580402,49.57263
50.078075,50.003136
50.22246,50.345917
49.08643,49.07736
42.237183,42.528126
50.818684,50.730038
49.518543,50.42877
50.497395,50.2357
49.48889,49.934517
48.825047,49.064953
40.35716,40.728718
40.126923,39.99128
40.13578,40.4249
49.698498,50.23083
39.587803,40.30561
49.673054,49.453114
39.639202,39.623394
50.438972,49.750668
50.34615,50.268322
39.95344,40.059853
48.547718,49.834167
49.108646,49.839306
36.44075,36.46702
50.975857,50.470257
39.305775,39.95837
41.598797,41.26827
50.566833,50.223835
49.73855,49.239353
50.028828,50.023273
39.218052,39.87718
50.669655,49.82207
40.434628,41.204094
39.476994,39.762997
48.750015,48.905556
49.934742,49.607265
40.409927,40.40374
50.852356,50.1088
39.637703,39.811127
50.007904,50.07785
39.65473,40.051888
48.823063,49.157597
49.54672,50.303734
40.305492,40.294647
44.607243,44.2962
40.255264,39.990803
50.06129,50.486668
49.169067,48.823887
50.672867,50.29347
50.99268,50.547657
41.61851,41.104813
40.32459,40.4082
49.318142,50.19674
50.003075,49.96488
50.41806,50.39077
49.510582,50.015366
41.928604,40.586544
49.586014,49.882465
48.85247,48.85216
51.808254,51.366585
39.864822,40.09979
37.71904,39.146633
39.62065,39.551147
40.81141,40.23322
49.2953,49.09699
49.986645,49.69135
51.37291,51.066216
50.213806,50.16412
50.333706,50.017544
40.59214,40.433628
39.1168,39.699467
49.47356,49.679684
48.83444,49.365025
50.50603,50.278713
50.853245,50.307514
39.38011,40.248993
49.7797,49.58924
40.430534,40.095074
39.60746,40.118458
48.814724,49.561275
49.27351,49.578335
49.593746,49.79304
39.787857,39.796124
49.75843,49.8454
41.17339,40.069077
40.401863,39.500942
51.08378,50.36772
40.835804,40.359955
40.48639,40.117428
49.456566,49.3484
50.59719,50.29807
39.173004,39.331924
50.03968,49.89079
49.61426,49.922962
49.87014,50.16529
50.32717,50.22027
39.623215,39.782825
40.52657,40.43488
50.288647,50.274273
40.718872,39.8665
49.38737,49.24033
50.354614,50.574993
43.35893,41.8541
39.949574,41.027172
50.11662,49.90955
49.869392,49.655354
50.150898,49.430073
39.5944,39.955723
44.560463,44.041897
38.686825,39.75758
40.344597,40.527504
49.583202,49.938015
49.339188,49.696033
49.08715,49.286526
49.821518,49.005116
50.2889,50.245724
39.393345,40.238705
50.182182,49.9424
49.195404,49.53969
40.971478,40.163433
50.295124,50.14261
50.43097,50.126656
33.48041,31.480104
40.551376,40.38973
51.63699,50.927593
49.42634,49.609524
49.590805,50.071194
50.588966,50.388145
40.017456,39.733692
39.302193,39.327503
39.553253,40.039257
50.316982,51.273327
50.350403,50.217525
44.93394,45.580734
39.574696,39.952045
40.91109,40.413998
50.705647,50.56763
49.995296,49.580914
49.965744,49.802128
49.703655,50.50273
40.88168,40.413937
40.143017,40.26199
50.50073,50.000565
49.33506,49.847446
40.569595,39.26252
49.870834,50.060146
49.52993,49.571777
49.50917,49.727337
40.00967,40.40855
50.515724,50.78359
50.356693,49.80908
39.089867,39.581234
49.144375,49.037426
48.87342,49.408115
49.8112,49.910862
38.340958,39.51801
39.43184,39.726086
40.06022,39.92284
40.592182,39.93008
39.849846,40.226612
50.483414,50.272625
39.937153,40.368725
49.701725,50.05525
50.1577,49.793118
41.351387,40.680702
50.33916,49.97966
49.796535,50.29864
49.888233,50.37739
50.31739,49.99047
49.335747,49.994305
48.104824,47.32522
50.219627,50.32145
49.82478,50.358692
50.250404,49.95322
50.202835,50.01832
39.961918,40.24252
49.646072,49.159317
49.75154,49.210514
41.085545,39.632336
50.109463,50.194534
39.380516,39.635464
44.377678,44.118183
39.649803,40.141804
40.969105,40.155483
51.238266,50.882954
39.539818,39.976177
50.056126,50.285046
40.3011,40.36899
40.541218,40.288654
49.519505,49.859436
49.640682,49.88088
49.983097,49.89532
49.931835,50.531048
49.029686,48.977722
38.02221,39.09506
41.907047,41.636288
42.406246,43.08886
49.668056,49.71838
50.674423,51.01802
49.252472,49.939888
50.035004,50.479893
50.604706,49.97733
39.78017,40.191795
49.568035,49.763092
40.065132,39.857418
38.716255,39.326015
50.115967,50.486935
49.255955,49.582676
50.28384,50.405285
52.638065,52.300755
51.3742,50.844376
48.947502,49.430992
42.04855,40.92983
37.780483,39.336647
50.590263,50.95108
39.555145,40.17973
39.075165,38.63339
48.390697,49.01974
41.46183,41.868607
49.248123,48.386753
49.939674,49.67142
49.572292,49.802288
49.366455,49.88346
49.11977,49.29619
50.028847,50.11014
39.032425,40.215042
49.948383,50.541653
38.656773,39.024002
39.557148,39.434517
49.823162,50.246296
49.55216,49.561935
39.588,40.12895
50.202225,50.275574
50.125504,50.561245
49.941135,49.747364
51.63346,51.618374
50.33103,50.41658
39.7877,40.097507
50.729084,49.73333
50.172195,49.351963
49.8839,50.315266
39.91919,39.854855
50.169125,49.42322
50.750134,50.42832
40.429848,40.18619
49.76624,49.93011
49.938046,49.469917
39.785477,39.724518
49.600494,49.628017
49.815144,49.84262
43.06334,43.59882
39.880604,40.065903
39.711517,38.60938
48.842003,49.379105
39.871365,39.36259
39.74869,39.574898
51.27753,51.861652
49.8543,50.247284
49.068756,49.572124
49.97522,49.784916
39.79762,39.698994
49.582676,50.174168
40.223866,40.029865
38.656815,39.305386
50.413258,50.075825
50.30409,50.262337
51.32368,51.641273
50.33248,49.807404
39.955154,39.99441
50.804962,50.443874
50.753757,50.208427
39.615963,39.942825
49.89329,50.233578
51.782093,51.701466
49.44898,49.55961
38.27218,39.106274
49.671093,49.172478
50.3411,49.65554
48.384285,48.349297
48.24805,48.918934
49.36165,49.207527
39.733463,39.988773
50.28244,50.147495
48.91498,49.336346
49.862747,49.940304
50.085884,50.168224
38.871914,40.482685
50.28801,50.52611
39.491146,39.718174
41.318306,41.650623
38.877205,38.95045
50.966682,50.775543
40.256966,40.153355
49.77598,50.508915
35.90837,39.484554
39.340458,40.09793
49.74614,49.585514
51.063004,50.729767
50.001396,50.295155
50.14961,50.337116
48.565765,49.156754
49.47031,49.74497
50.129837,50.475384
49.6158,49.7589
50.590466,50.649002
49.197556,49.10355
51.137497,50.48565
50.394886,51.006214
49.611584,49.70906
50.035683,50.07964
41.19917,40.641888
49.956833,49.45158
50.20489,50.334103
49.774147,50.122433
50.330708,50.01438
39.04372,39.331303
40.07914,40.097324
50.841652,50.522514
48.798573,49.20329
39.077423,40.473057
50.292637,49.87791
41.144108,39.96193
39.318134,39.89642
51.143974,48.705044
49.79947,49.99351
50.811718,50.45818
49.86457,49.984943
49.802197,50.0365
49.364147,49.388954
42.2993,41.576443
49.257324,49.366516
40.049202,40.06586
49.77304,49.60561
49.90344,49.69958
49.92443,49.65014
49.061485,49.35519
49.725452,49.940117
50.70388,49.88717
50.42862,49.850365
50.241158,50.459263
49.62127,50.011818
50.111607,49.660553
40.026806,40.143456
49.34998,50.040474
38.993523,39.92763
41.08303,40.324627
48.732693,49.133724
39.524258,40.094162
49.332138,49.697132
50.22439,49.961437
49.70407,50.184162
51.39631,51.319977
49.594456,49.663452
49.73476,49.896084
50.42622,50.269474
42.186558,40.432583
40.041824,40.084465
49.59146,49.634876
38.96414,39.899315
48.64096,49.37091
50.93394,50.603687
37.9752,37.148937
50.27747,50.179474
39.953312,39.854633
50.125954,50.140003
49.67825,50.194073
50.11089,50.542606
49.365074,50.018612
49.826572,50.217
50.739162,50.48567
49.663445,49.786167
49.9284,49.86988
48.79884,49.185825
49.231724,49.17916
49.276783,49.88047
49.50754,49.94902
50.62141,49.66929
49.544067,49.204834
49.23627,49.83903
49.359043,50.14148
50.76655,51.16878
39.98907,39.604225
49.868374,49.466038
40.21776,40.280376
50.06421,49.869946
49.428417,49.98247
50.213634,50.621937
51.362328,51.216404
48.931595,49.09097
50.15077,49.92613
38.603954,38.49552
49.377293,49.963345
39.264202,40.40154
52.67859,51.917507
50.53324,50.217495
50.178024,49.95466
40.44548,40.314754
49.943764,50.138577
42.62271,42.771168
50.844944,50.1197
50.12733,50.111057
49.128574,49.33476
50.135864,50.032707
50.117275,49.947384
50.10315,49.710117
50.446102,50.200928
39.383274,41.38596
50.156242,50.22701
39.797222,40.04646
51.685196,50.836227
49.972908,49.672802
48.299473,48.84803
39.775055,39.91403
40.774174,40.461376
35.957806,35.25999
40.85747,41.17138
45.87832,46.145195
50.385284,49.834816
49.62559,49.8513
39.565105,40.235928
39.66961,38.505154
50.21271,50.29916
41.034843,39.23402
49.958992,50.431065
49.110817,48.67739
49.838787,50.16447
50.22508,50.000065
49.8875,49.659657
50.10613,50.995197
49.015224,49.77242
36.690853,39.961452
40.16085,40.20846
37.255806,38.398067
49.6542,50.08287
40.112774,40.436634
50.367844,50.29408
50.552948,50.0442
37.875626,39.528847
48.715115,48.636547
50.579617,50.950123
40.993702,40.306965
41.303474,40.61931
53.227627,53.556736
50.023308,50.858932
49.99314,49.79011
51.330284,50.736797
40.44954,40.847656
50.81815,50.51722
40.36656,40.188427
49.589005,49.69283
49.40508,49.621708
40.501522,40.0516
40.198143,40.154736
40.45541,40.202633
50.172985,50.3314
39.657524,40.15462
49.115417,50.04793
50.064583,50.287582
40.270664,40.184944
50.732605,50.65744
43.557735,44.428463
50.666252,51.03333
39.44668,39.685585
50.64167,50.77051
39.67823,39.854168
44.678593,43.41952
50.97301,51.15696
50.27239,49.855595
50.508484,50.34257
39.888836,40.206505
39.643444,39.554188
40.590485,40.408207
50.7051,50.369854
50.08122,50.861164
50.669136,50.081676
40.8654,40.27598
39.972748,39.79123
50.107502,50.62537
49.716026,49.820114
42.16921,41.975883
45.18372,46.245983
41.606518,40.062443
39.06609,39.402992
49.71874,50.587547
39.765465,39.708607
49.8433,50.123203
49.45632,49.548023
49.01729,49.339497
49.50455,49.969296
50.211308,50.202187
49.59827,50.068157
39.369854,40.19375
49.26464,49.110424
50.9338,50.686672
47.702824,48.684254
40.141617,40.294106
48.51026,49.255596
40.48395,39.957214
49.22842,49.393986
36.061977,37.499302
49.63352,49.980145
48.597717,48.922794
49.406628,49.310493
49.660946,49.763287
50.71051,49.998837
48.802467,48.77001
50.30046,49.77662
50.404648,50.147236
48.744896,49.36498
51.941017,51.46291
40.138374,39.04551
52.195015,52.065464
49.79607,49.65596
51.929054,50.747257
49.686275,50.16058
50.312737,49.83056
49.5358,49.876637
51.48713,50.731083
50.455017,50.380028
50.32565,50.89246
49.211052,49.642326
51.460815,51.020264
49.241127,49.761562
50.866196,50.595848
50.211216,50.239536
49.46702,50.092533
48.319016,48.597874
50.650906,50.162968
49.952686,50.188885
48.94763,48.938217
40.793034,40.04538
49.13935,48.973797
50.2958,50.101093
49.77228,49.939495
49.740154,50.02931
40.473995,39.98721
39.8781,40.04092
50.91399,50.480835
49.92151,49.70837
55.225574,53.937977
49.732037,48.874283
41.21632,40.099514
42.202568,40.998028
50.27217,50.078342
35.827263,37.543278
39.673016,39.96683
42.99163,43.000492
40.227516,39.69023
49.970924,49.76226
40.543358,39.532436
39.16951,39.84593
49.398083,50.066055
50.2329,50.155857
50.224518,50.401005
49.867012,49.970467
39.87651,40.162014
39.35532,39.690037
49.159634,48.95451
51.473534,51.201733
51.471516,51.13904
40.81171,40.495136
50.090897,50.505817
50.530354,50.36382
50.179882,49.824856
48.18017,49.372658
49.965,50.276184
49.861317,50.39403
39.658066,40.062687
50.310116,49.672935
40.678413,39.96889
49.29433,49.829163
50.276466,50.03604
38.171528,39.401768
51.787132,51.157955
50.274624,50.014904
40.107723,40.19997
48.793453,49.50783
50.020294,49.704624
39.76149,39.63837
40.138992,40.225895
39.875023,39.102596
50.055206,49.20629
49.34652,49.456543
49.10436,49.137257
40.55252,39.63106
38.715515,39.74054
49.860893,50.14118
40.433327,40.304333
40.185066,39.93791
50.75876,50.901363
40.480164,40.356403
40.061363,40.172123
50.65755,49.60121
49.94684,49.568974
51.563877,51.346245
48.953884,49.194595
48.82851,49.106174
49.899075,49.96009
50.95727,51.095814
40.36534,40.093742
38.804874,39.85429
40.310303,40.068104
43.67739,43.276775
50.72616,50.45216
49.602154,49.661366
51.268883,51.10638
50.504368,50.472034
40.285465,40.118176
50.41845,50.239475
50.707546,50.316067
50.431366,50.81351
39.714752,40.094265
39.607075,39.770054
49.326485,49.462162
50.612965,50.87704
39.78211,39.991558
48.94011,49.303986
50.472847,49.672455
49.830948,50.21516
49.742157,49.560513
49.96794,49.55204
49.33589,49.380478
42.00026,40.44141
39.792145,39.90031
41.000725,40.311626
50.25714,49.872013
49.674664,49.97943
50.13651,49.826878
50.32205,50.07485
39.997326,39.84632
51.01288,50.55558
49.61769,49.798504
38.909687,39.790375
40.865482,40.382893
39.98932,40.123096
39.317093,39.76788
49.097164,49.477932
40.214584,39.370296
48.506004,48.631554
51.245514,50.941273
50.585407,50.23108
39.445854,40.041065
38.14251,36.3475
40.367573,40.442158
49.276352,49.80563
36.31432,36.690826
47.455906,44.20606
48.891907,49.610332
50.250576,50.231167
50.79172,51.01285
36.46767,36.867355
39.43636,40.14593
49.334713,49.28017
49.35145,49.758457
49.838665,49.61731
50.08458,49.983532
49.62202,49.82613
49.86097,50.154694
50.259125,50.221455
49.864136,50.052036
49.976635,50.18191
50.114418,49.739895
39.236572,39.538685
39.591698,39.9594
49.623558,49.84073
40.06998,40.399456
39.516216,39.706715
50.300762,50.156525
39.644394,39.76211
48.586246,48.31068
49.757095,49.821857
40.399822,40.268986
49.740356,50.32525
39.51826,41.050854
49.552326,49.849434
50.122726,50.045677
50.032616,50.390568
38.426388,39.269985
49.053345,49.029697
49.830357,49.201286
50.341434,50.449184
41.172203,40.802494
49.402893,49.806633
51.02367,50.491657
47.981907,48.80673
40.491642,40.559464
39.463123,39.559063
38.171352,39.69085
39.705357,40.34226
49.792244,50.078606
40.179455,39.722324
49.465733,49.247356
49.5973,49.528835
38.3797,37.723324
49.458027,49.3792
50.026943,50.465893
50.366592,50.139683
50.54797,50.281475
49.986584,49.983265
40.606518,40.122597
40.14462,40.061337
40.11438,40.79875
50.10225,49.99245
50.362076,50.15795
49.450226,49.152775
39.548447,39.59831
50.177654,50.115776
50.58431,50.65087
44.9669,46.041653
39.927284,40.18996
50.735508,50.190697
50.05314,49.784435
50.180138,49.498245
39.854866,39.57687
39.74126,39.653545
50.94237,49.9732
44.549717,43.911926
49.826385,49.942673
49.319103,49.54479
40.76623,39.968742
40.082924,39.988804
49.36063,50.036297
49.20318,48.949596
33.897358,32.72562
40.989784,40.52361
39.5098,39.92499
49.815025,50.30799
50.870953,50.60506
49.95746,49.7757
41.079025,40.56219
50.41117,51.0083
49.680496,50.253265
39.43944,39.70414
50.4678,49.780285
40.775185,41.83138
49.93039,49.872356
50.16234,49.87173
40.055058,40.09388
49.31575,50.045998
50.085102,50.10365
49.76337,49.787296
50.01014,50.262413
48.12095,48.866684
50.06153,49.910168
50.269577,50.057407
51.083443,50.34331
40.674896,40.43172
39.605175,39.622612
50.145187,50.180283
49.793224,50.24517
50.154316,50.090565
50.044823,49.733753
48.592323,49.05509
40.42887,40.15549
50.56531,50.215775
49.648117,49.733955
38.098488,38.521706
50.760773,50.44253
49.59659,49.985188
50.784733,51.131992
39.85261,39.83676
49.556854,49.5547
51.135757,51.493343
49.079426,49.809444
49.467777,49.815907
49.25116,50.153316
50.31601,50.232822
50.55128,50.303333
39.82659,39.88522
49.621178,49.954575
49.099552,48.974613
44.6091,42.858196
50.53019,50.877228
49.894005,49.6774
40.39345,41.013298
49.31847,49.370716
40.79284,40.57618
39.50223,39.15986
50.04581,49.908146
51.53007,51.126553
39.632515,40.11296
50.025227,50.57432
50.010643,50.341766
49.741684,50.143925
39.21889,39.569614
50.578094,50.259083
41.0544,40.32959
49.62499,49.868454
50.37544,50.228878
49.377308,49.925503
50.075512,50.420715
39.568687,40.235165
49.431347,50.160397
40.436,40.141903
49.04511,49.89223
49.09207,49.13068
51.13413,50.26379
49.657475,49.705997
49.75588,50.581577
40.441105,39.875484
39.54922,39.44921
40.002304,39.961773
41.22609,40.332714
49.373116,49.32263
50.16595,50.09632
39.797604,39.273075
49.21087,49.478516
49.774036,49.6012
49.47192,49.471756
49.94675,49.667976
39.86955,40.233402
50.08324,49.732624
47.516823,48.264263
49.223896,49.476074
50.07757,49.506718
49.48638,48.91701
49.80575,50.396664
50.313446,49.635628
49.71682,49.854855
40.19703,40.15389
49.814556,50.140396
49.334385,48.93946
50.194527,49.982513
40.551685,40.238895
39.465332,39.78287
49.962574,50.39673
51.06497,51.143456
39.955982,39.91115
49.69561,49.529808
36.84378,37.778713
42.943966,41.759487
40.867954,40.062458
49.787643,50.065434
49.338444,50.23515
49.51506,49.920353
49.720856,50.062336
39.61348,40.00411
49.483845,49.707508
51.426987,50.53542
50.175236,50.06387
50.286766,49.956158
49.436523,49.378784
50.714394,50.313145
50.354675,50.140636
40.113106,40.54446
49.786503,50.496243
40.601307,40.477478
48.264774,48.774986
40.020077,40.16059
51.035744,51.488674
39.483974,39.48769
49.39184,49.940308
51.08237,51.209076
40.722523,40.202724
50.88544,50.51521
50.591335,50.70197
41.079327,41.58517
49.120346,49.819134
39.001434,36.320507
40.039955,40.005917
40.302734,40.03207
39.72224,39.99017
39.421375,39.847996
48.416573,48.98908
42.524273,40.261562
50.518345,49.851887
38.797226,39.38605
39.592102,40.01942
51.780037,50.869328
37.243862,36.589745
49.785828,50.282738
49.182423,49.660122
49.460033,49.596798
47.41968,46.66819
49.52316,50.01368
50.946186,50.1862
50.092052,49.995388
40.3134,40.35245
48.787476,49.34262
39.9436,39.91964
39.87353,39.64777
50.59352,50.106976
42.16671,39.564274
49.900845,49.27309
50.09844,49.49311
50.840397,50.071945
49.966938,50.253757
50.387573,50.2943
39.234787,39.519604
49.636494,49.489132
49.59871,49.746414
49.694775,49.927658
52.150368,51.725933
49.66373,49.845028
50.235672,50.42581
50.318398,49.86913
48.06663,48.341167
40.185745,39.838154
50.358635,50.412285
50.817245,50.580814
40.350544,40.481144
39.69988,40.00289
46.079872,46.034027
40.412403,39.50594
49.97726,50.338047
50.713467,50.24948
50.415382,50.309677
42.83964,42.200344
48.765152,48.922276
49.617283,49.895607
37.683537,39.49226
50.50092,50.412525
43.440765,42.051533
39.595528,39.736614
40.867958,40.437504
35.37588,36.121643
50.122498,50.387836
49.63728,50.11559
49.754414,50.136852
49.507664,49.091553
49.670727,49.62174
50.240253,50.444485
39.42873,39.67413
51.009132,50.56204
50.264194,50.805042
49.824966,49.31265
56.00473,55.67382
39.83714,40.04034
39.98963,40.203724
50.250286,50.195267
50.43526,50.77108
50.716316,50.64111
40.08331,39.88078
40.226234,40.140797
50.836246,50.65843
49.691658,50.106453
39.687473,39.86635
44.24289,43.597893
49.520588,49.669395
49.55562,50.00136
49.95541,49.944077
49.895912,49.77621
49.545998,49.96429
50.412434,50.146168
50.128105,50.052345
50.114567,50.353485
50.901672,50.800312
50.305557,49.606747
50.21644,49.851345
39.587143,39.852657
40.06782,40.580036
39.631874,39.97604
51.982788,53.174206
49.31808,50.21175
50.152027,49.890984
50.44487,51.028263
49.996113,50.00915
50.076153,49.94851
49.676506,49.610306
49.730766,49.923817
50.51645,49.626637
42.47957,43.611237
39.28711,40.77489
49.045963,49.858482
50.231834,49.68776
50.073338,49.72235
40.54065,39.987537
48.999344,49.055866
50.934185,51.394863
50.54812,49.817307
49.10991,49.543175
50.04841,49.943634
40.233974,40.16217
40.769157,39.322952
39.629456,40.44225
50.001774,50.463673
39.483543,39.775246
38.3917,39.783688
40.492836,40.251987
49.896183,49.576557
51.08212,51.12953
49.80459,50.109173
50.53157,50.755947
49.41796,49.34188
39.76566,39.966156
52.328243,50.566357
49.419025,49.483715
49.840305,50.321712
48.579117,48.764454
41.468853,40.763233
48.638344,49.38304
49.81116,50.008873
50.475582,50.43099
39.83751,40.224598
50.693283,50.271854
50.07807,50.3921
49.55784,49.25476
40.777203,40.9449
50.50879,50.414467
50.368767,49.864925
50.42877,50.57768
50.77734,50.409275
50.541416,50.4951
39.506664,38.469566
50.546734,50.295116
40.025707,40.148407
49.58024,50.318306
50.07895,49.54303
40.0016,39.8893
50.95131,50.212284
49.004906,49.79517
50.648094,50.51083
49.72011,50.20442
49.578033,49.56946
49.858112,50.039204
39.91845,39.669743
48.52987,49.30093
39.42654,39.631382
43.62738,43.79589
37.867596,38.65038
50.55753,50.40404
49.662308,49.80553
49.57253,49.83771
40.436028,40.08671
39.398605,39.765827
48.61571,48.558704
50.36052,49.96037
39.803917,39.71989
40.22323,39.99664
49.69207,50.26769
39.613262,39.23674
49.28568,50.213665
50.576607,50.63748
39.363544,39.6296
50.373787,49.930576
51.242077,50.779686
38.66479,39.28673
50.721973,50.53843
49.559097,49.70615
51.11938,50.13905
40.250206,42.120552
38.98717,40.15405
50.133915,50.280315
49.7942,50.011135
50.105534,49.533314
50.53486,50.048435
40.32914,39.924133
39.9969,39.65678
50.40644,50.67086
49.873295,50.6065
50.055843,50.31241
39.973732,39.87223
40.073563,39.723293
44.536964,41.715145
40.279324,40.122826
49.56406,49.771717
39.699226,40.379894
40.208107,39.554714
45.85093,45.41823
50.033104,49.725193
50.345886,51.12062
50.692127,50.248592
49.717102,50.146935
50.337906,50.095654
49.94218,49.946312
50.126392,50.11748
50.18129,49.01661
39.545597,39.70401
50.128746,50.503246
49.33106,49.649635
48.469578,48.648464
49.867935,49.905563
37.938484,40.67741
49.24577,49.041485
49.790287,50.062035
43.15592,41.398373
49.99082,49.517227
50.045113,49.73374
49.700813,49.96861
40.931526,40.57833
50.37082,50.86859
51.321342,50.93906
57.48641,57.544117
49.337845,49.651707
40.66798,40.431923
40.629715,40.53374
50.20445,49.683907
39.288013,39.64477
39.609417,40.20145
50.53717,50.28713
37.91633,38.955082
49.37031,49.532482
48.99261,48.811092
48.24587,48.501675
51.256153,50.37717
49.959866,50.353176
49.965775,49.506214
39.7009,39.902607
49.07651,48.747093
40.924007,40.346043
49.77935,49.632656
50.21545,49.216908
53.721375,52.734447
50.34508,49.39148
39.99341,40.295544
39.00531,39.957684
38.273743,39.104893
41.537636,39.936985
39.338238,39.699974
50.023693,50.10739
48.750103,49.09838
49.924458,50.115757
48.665924,48.901527
49.078514,49.04182
49.71908,49.82706
40.10574,39.894745
39.20608,40.054867
49.610138,50.070873
50.18193,50.210945
40.701027,39.98428
50.0185,49.823116
50.059673,50.164604
49.84932,50.12054
50.41528,50.002113
50.31339,49.85882
39.267323,39.67874
50.6732,50.461033
48.177624,49.48926
49.861298,49.76376
37.81179,40.675877
42.34809,40.992886
40.78162,40.460823
37.37493,39.080204
49.45904,49.54759
48.469368,48.735134
40.693146,40.371593
50.722233,50.53975
40.540493,40.187103
50.0951,50.094616
39.991512,40.029316
51.002472,50.473404
50.023438,50.41776
49.135075,49.082134
49.830093,49.510654
50.020813,49.563408
51.0186,50.88769
49.911602,50.2145
38.57919,39.319584
40.366306,40.36333
49.571014,49.954727
48.409626,48.646145
49.829994,50.331326
39.633255,37.06086
39.229973,40.461437
30.67766,29.143898
39.970337,39.912193
38.963978,40.001835
50.209087,49.745792
40.32667,40.367477
50.48416,50.1592
49.65144,49.98019
39.81188,39.84981
49.04681,49.05479
40.561348,40.184376
50.2654,50.080883
49.775734,50.02125
37.69455,38.90421
50.391212,50.701756
49.597584,50.211727
36.75246,38.840355
49.383648,49.73569
39.988358,40.052227
48.901836,49.09428
49.793964,49.85001
39.53382,39.609974
49.98207,49.96387
40.242916,39.76077
39.451683,40.03718
43.69205,44.478794
50.18261,50.122013
50.478195,50.33025
49.4521,49.437534
50.148308,49.98343
50.07686,50.54424
39.140972,39.77904
44.48584,40.87196
51.216766,50.76297
50.78555,50.327526
39.131165,39.480396
48.194298,48.630558
49.564182,49.878162
50.778263,50.50451
51.904022,51.204052
50.067028,49.892994
40.37749,40.285492
50.300255,50.475403
49.768303,49.946117
51.623108,51.194263
48.664783,48.828358
51.5253,50.073353
41.12087,39.862495
48.87605,49.55161
39.242355,40.33324
39.587433,39.97504
50.234177,49.67781
49.860855,50.207695
39.580853,39.71297
49.481197,50.555576
40.087883,40.038246
49.95843,49.899296
40.34085,39.997906
49.73753,49.867855
51.71653,51.668148
49.48102,49.170128
50.474728,50.28929
49.771935,49.2335
49.97779,49.622562
50.55734,50.429775
50.40201,49.98104
53.7925,53.27699
50.326088,50.17139
49.893394,50.52864
50.830643,50.66615
49.42276,50.010967
49.634285,50.18384
36.627827,39.315372
40.07023,40.029484
50.904037,50.803024
49.3005,49.586723
48.860428,49.841846
50.75593,50.682392
52.018673,51.547764
49.470608,49.84202
50.557602,50.085136
40.258133,41.522537
38.214203,39.74541
50.850887,50.777573
49.906425,49.31237
49.73511,50.08393
46.693077,46.425297
39.554344,39.73518
40.206,40.045948
49.27095,49.73875
